Date,Health Authority,Metric,Count
2020-02-17,Northern,Positivity,0
2020-02-17,Northern,Turn Around,0
2020-02-17,Unknown,New Tests,0
2020-02-17,Unknown,Total Tests,0
2020-02-17,Unknown,Positivity,0
2020-02-17,Unknown,Turn Around,0
2020-02-17,Vancouver Coastal,New Tests,3
2020-02-17,Vancouver Coastal,Total Tests,268
2020-02-17,Vancouver Coastal,Positivity,0
2020-02-17,Vancouver Coastal,Turn Around,24
2020-02-17,Vancouver Island,New Tests,0
2020-02-17,Vancouver Island,Total Tests,0
2020-02-17,Vancouver Island,Positivity,0
2020-02-17,Vancouver Island,Turn Around,0
2020-02-18,BC,New Tests,101
2020-02-18,BC,Total Tests,889
2020-02-18,BC,Positivity,1.19
2020-02-18,BC,Turn Around,53.9
2020-02-18,Fraser,New Tests,57
2020-02-18,Fraser,Total Tests,457
2020-02-18,Fraser,Positivity,1.23
2020-02-18,Fraser,Turn Around,62.7
2020-02-18,Interior,New Tests,0
2020-02-18,Interior,Total Tests,0
2020-02-18,Interior,Positivity,0
2020-02-18,Interior,Turn Around,0
2020-02-18,Northern,New Tests,4
2020-02-18,Northern,Total Tests,12
2020-02-18,Northern,Positivity,0
2020-02-18,Northern,Turn Around,56
2020-02-18,Unknown,New Tests,0
2020-02-18,Unknown,Total Tests,0
2020-02-18,Unknown,Positivity,0
2020-02-18,Unknown,Turn Around,0
2020-02-18,Vancouver Coastal,New Tests,36
2020-02-18,Vancouver Coastal,Total Tests,304
2020-02-18,Vancouver Coastal,Positivity,0
2020-02-18,Vancouver Coastal,Turn Around,38.7
2020-02-18,Vancouver Island,New Tests,4
2020-02-18,Vancouver Island,Total Tests,76
2020-02-18,Vancouver Island,Positivity,0
2020-02-18,Vancouver Island,Turn Around,62
2020-02-19,BC,New Tests,57
2020-02-19,BC,Total Tests,946
2020-02-19,BC,Positivity,1.18
2020-02-19,BC,Turn Around,62.3
2020-02-19,Fraser,New Tests,28
2020-02-19,Fraser,Total Tests,485
2020-02-19,Fraser,Positivity,1.23
2020-02-19,Fraser,Turn Around,55.1
2020-02-19,Interior,New Tests,10
2020-02-19,Interior,Total Tests,45
2020-02-19,Interior,Positivity,6.9
2020-02-19,Interior,Turn Around,113.6
2020-02-19,Northern,New Tests,0
2020-02-19,Northern,Total Tests,0
2020-02-19,Northern,Positivity,0
2020-02-19,Northern,Turn Around,0
2020-02-19,Unknown,New Tests,0
2020-02-19,Unknown,Total Tests,0
2020-02-19,Unknown,Positivity,0
2020-02-19,Unknown,Turn Around,0
2020-02-19,Vancouver Coastal,New Tests,17
2020-02-19,Vancouver Coastal,Total Tests,321
2020-02-19,Vancouver Coastal,Positivity,0
2020-02-19,Vancouver Coastal,Turn Around,44.7
2020-02-19,Vancouver Island,New Tests,2
2020-02-19,Vancouver Island,Total Tests,78
2020-02-19,Vancouver Island,Positivity,0
2020-02-19,Vancouver Island,Turn Around,56
2020-02-20,BC,New Tests,65
2020-02-20,BC,Total Tests,1011
2020-02-20,BC,Positivity,0.64
2020-02-20,BC,Turn Around,46.4
2020-02-20,Fraser,New Tests,37
2020-02-20,Fraser,Total Tests,522
2020-02-20,Fraser,Positivity,1.38
2020-02-20,Fraser,Turn Around,43.7
2020-02-20,Interior,New Tests,6
2020-02-20,Interior,Total Tests,51
2020-02-20,Interior,Positivity,5.88
2020-02-20,Interior,Turn Around,72
2020-02-20,Northern,New Tests,0
2020-02-20,Northern,Total Tests,0
2020-02-20,Northern,Positivity,0
2020-02-20,Northern,Turn Around,0
2020-02-20,Unknown,New Tests,0
2020-02-20,Unknown,Total Tests,0
2020-02-20,Unknown,Positivity,0
2020-02-20,Unknown,Turn Around,0
2020-02-20,Vancouver Coastal,New Tests,20
2020-02-20,Vancouver Coastal,Total Tests,341
2020-02-20,Vancouver Coastal,Positivity,0
2020-02-20,Vancouver Coastal,Turn Around,45.2
2020-02-20,Vancouver Island,New Tests,2
2020-02-20,Vancouver Island,Total Tests,80
2020-02-20,Vancouver Island,Positivity,0
2020-02-20,Vancouver Island,Turn Around,32
2020-02-21,BC,New Tests,45
2020-02-21,BC,Total Tests,1056
2020-02-21,BC,Positivity,1.28
2020-02-21,BC,Turn Around,38.9
2020-02-21,Fraser,New Tests,29
2020-02-21,Fraser,Total Tests,551
2020-02-21,Fraser,Positivity,2.48
2020-02-21,Fraser,Turn Around,36.1
2020-02-21,Interior,New Tests,0
2020-02-21,Interior,Total Tests,0
2020-02-21,Interior,Positivity,0
2020-02-21,Interior,Turn Around,0
2020-02-21,Northern,New Tests,0
2020-02-21,Northern,Total Tests,0
2020-02-21,Northern,Positivity,0
2020-02-21,Northern,Turn Around,0
2020-02-21,Unknown,New Tests,0
2020-02-21,Unknown,Total Tests,0
2020-02-21,Unknown,Positivity,0
2020-02-21,Unknown,Turn Around,0
2020-02-21,Vancouver Coastal,New Tests,16
2020-02-21,Vancouver Coastal,Total Tests,357
2020-02-21,Vancouver Coastal,Positivity,0
2020-02-21,Vancouver Coastal,Turn Around,44
2020-02-21,Vancouver Island,New Tests,0
2020-02-21,Vancouver Island,Total Tests,0
2020-02-21,Vancouver Island,Positivity,0
2020-02-21,Vancouver Island,Turn Around,0
2020-02-22,BC,New Tests,46
2020-02-22,BC,Total Tests,1102
2020-02-22,BC,Positivity,1.73
2020-02-22,BC,Turn Around,40.5
2020-02-22,Fraser,New Tests,20
2020-02-22,Fraser,Total Tests,571
2020-02-22,Fraser,Positivity,3.33
2020-02-22,Fraser,Turn Around,51.2
2020-02-22,Interior,New Tests,3
2020-02-22,Interior,Total Tests,54
2020-02-22,Interior,Positivity,6.06
2020-02-22,Interior,Turn Around,24
2020-02-22,Northern,New Tests,0
2020-02-22,Northern,Total Tests,0
2020-02-22,Northern,Positivity,0
2020-02-22,Northern,Turn Around,0
2020-02-22,Unknown,New Tests,2
2020-02-22,Unknown,Total Tests,7
2020-02-22,Unknown,Positivity,0
2020-02-22,Unknown,Turn Around,11.4
2020-02-22,Vancouver Coastal,New Tests,19
2020-02-22,Vancouver Coastal,Total Tests,376
2020-02-22,Vancouver Coastal,Positivity,0
2020-02-22,Vancouver Coastal,Turn Around,30.7
2020-02-22,Vancouver Island,New Tests,2
2020-02-22,Vancouver Island,Total Tests,82
2020-02-22,Vancouver Island,Positivity,0
2020-02-22,Vancouver Island,Turn Around,80
2020-02-23,BC,New Tests,17
2020-02-23,BC,Total Tests,1119
2020-02-23,BC,Positivity,1.79
2020-02-23,BC,Turn Around,33.4
2020-02-23,Fraser,New Tests,11
2020-02-23,Fraser,Total Tests,582
2020-02-23,Fraser,Positivity,3.28
2020-02-23,Fraser,Turn Around,42.9
2020-02-23,Interior,New Tests,2
2020-02-23,Interior,Total Tests,56
2020-02-23,Interior,Positivity,6.9
2020-02-23,Interior,Turn Around,8
2020-02-23,Northern,New Tests,0
2020-02-23,Northern,Total Tests,0
2020-02-23,Northern,Positivity,0
2020-02-23,Northern,Turn Around,0
2020-02-23,Unknown,New Tests,0
2020-02-23,Unknown,Total Tests,0
2020-02-23,Unknown,Positivity,0
2020-02-23,Unknown,Turn Around,0
2020-02-23,Vancouver Coastal,New Tests,4
2020-02-23,Vancouver Coastal,Total Tests,380
2020-02-23,Vancouver Coastal,Positivity,0
2020-02-23,Vancouver Coastal,Turn Around,20
2020-02-23,Vancouver Island,New Tests,0
2020-02-23,Vancouver Island,Total Tests,0
2020-02-23,Vancouver Island,Positivity,0
2020-02-23,Vancouver Island,Turn Around,0
2020-02-24,BC,New Tests,62
2020-02-24,BC,Total Tests,1181
2020-02-24,BC,Positivity,1.53
2020-02-24,BC,Turn Around,43.8
2020-02-24,Fraser,New Tests,38
2020-02-24,Fraser,Total Tests,620
2020-02-24,Fraser,Positivity,2.73
2020-02-24,Fraser,Turn Around,50.3
2020-02-24,Interior,New Tests,0
2020-02-24,Interior,Total Tests,0
2020-02-24,Interior,Positivity,0
2020-02-24,Interior,Turn Around,0
2020-02-24,Northern,New Tests,0
2020-02-24,Northern,Total Tests,0
2020-02-24,Northern,Positivity,0
2020-02-24,Northern,Turn Around,0
2020-02-24,Unknown,New Tests,1
2020-02-24,Unknown,Total Tests,8
2020-02-24,Unknown,Positivity,0
2020-02-24,Unknown,Turn Around,19.9
2020-02-24,Vancouver Coastal,New Tests,23
2020-02-24,Vancouver Coastal,Total Tests,403
2020-02-24,Vancouver Coastal,Positivity,0
2020-02-24,Vancouver Coastal,Turn Around,34.1
2020-02-24,Vancouver Island,New Tests,0
2020-02-24,Vancouver Island,Total Tests,0
2020-02-24,Vancouver Island,Positivity,0
2020-02-24,Vancouver Island,Turn Around,0
2020-02-25,BC,New Tests,77
2020-02-25,BC,Total Tests,1258
2020-02-25,BC,Positivity,1.08
2020-02-25,BC,Turn Around,50.3
2020-02-25,Fraser,New Tests,48
2020-02-25,Fraser,Total Tests,668
2020-02-25,Fraser,Positivity,1.9
2020-02-25,Fraser,Turn Around,54
2020-02-25,Interior,New Tests,1
2020-02-25,Interior,Total Tests,57
2020-02-25,Interior,Positivity,0
2020-02-25,Interior,Turn Around,104
2020-02-25,Northern,New Tests,4
2020-02-25,Northern,Total Tests,16
2020-02-25,Northern,Positivity,0
2020-02-25,Northern,Turn Around,8
2020-02-25,Unknown,New Tests,1
2020-02-25,Unknown,Total Tests,9
2020-02-25,Unknown,Positivity,0
2020-02-25,Unknown,Turn Around,4
2020-02-25,Vancouver Coastal,New Tests,18
2020-02-25,Vancouver Coastal,Total Tests,421
2020-02-25,Vancouver Coastal,Positivity,0
2020-02-25,Vancouver Coastal,Turn Around,34.7
2020-02-25,Vancouver Island,New Tests,5
2020-02-25,Vancouver Island,Total Tests,87
2020-02-25,Vancouver Island,Positivity,0
2020-02-25,Vancouver Island,Turn Around,104
2020-02-26,BC,New Tests,139
2020-02-26,BC,Total Tests,1397
2020-02-26,BC,Positivity,0.89
2020-02-26,BC,Turn Around,38.3
2020-02-26,Fraser,New Tests,76
2020-02-26,Fraser,Total Tests,744
2020-02-26,Fraser,Positivity,1.54
2020-02-26,Fraser,Turn Around,35.8
2020-02-26,Interior,New Tests,2
2020-02-26,Interior,Total Tests,59
2020-02-26,Interior,Positivity,0
2020-02-26,Interior,Turn Around,80
2020-02-26,Northern,New Tests,3
2020-02-26,Northern,Total Tests,19
2020-02-26,Northern,Positivity,0
2020-02-26,Northern,Turn Around,64
2020-02-26,Unknown,New Tests,3
2020-02-26,Unknown,Total Tests,12
2020-02-26,Unknown,Positivity,0
2020-02-26,Unknown,Turn Around,21.2
2020-02-26,Vancouver Coastal,New Tests,53
2020-02-26,Vancouver Coastal,Total Tests,474
2020-02-26,Vancouver Coastal,Positivity,0
2020-02-26,Vancouver Coastal,Turn Around,40.2
2020-02-26,Vancouver Island,New Tests,2
2020-02-26,Vancouver Island,Total Tests,89
2020-02-26,Vancouver Island,Positivity,0
2020-02-26,Vancouver Island,Turn Around,32
2020-02-27,BC,New Tests,127
2020-02-27,BC,Total Tests,1524
2020-02-27,BC,Positivity,0.78
2020-02-27,BC,Turn Around,41.1
2020-02-27,Fraser,New Tests,63
2020-02-27,Fraser,Total Tests,807
2020-02-27,Fraser,Positivity,1.4
2020-02-27,Fraser,Turn Around,38.9
2020-02-27,Interior,New Tests,2
2020-02-27,Interior,Total Tests,61
2020-02-27,Interior,Positivity,0
2020-02-27,Interior,Turn Around,56
2020-02-27,Northern,New Tests,1
2020-02-27,Northern,Total Tests,20
2020-02-27,Northern,Positivity,0
2020-02-27,Northern,Turn Around,80
2020-02-27,Unknown,New Tests,7
2020-02-27,Unknown,Total Tests,19
2020-02-27,Unknown,Positivity,0
2020-02-27,Unknown,Turn Around,16.1
2020-02-27,Vancouver Coastal,New Tests,53
2020-02-27,Vancouver Coastal,Total Tests,527
2020-02-27,Vancouver Coastal,Positivity,0
2020-02-27,Vancouver Coastal,Turn Around,45.6
2020-02-27,Vancouver Island,New Tests,1
2020-02-27,Vancouver Island,Total Tests,90
2020-02-27,Vancouver Island,Positivity,0
2020-02-27,Vancouver Island,Turn Around,56
2020-02-28,BC,New Tests,150
2020-02-28,BC,Total Tests,1674
2020-02-28,BC,Positivity,0.32
2020-02-28,BC,Turn Around,45.6
2020-02-28,Fraser,New Tests,83
2020-02-28,Fraser,Total Tests,890
2020-02-28,Fraser,Positivity,0.59
2020-02-28,Fraser,Turn Around,37.5
2020-02-28,Interior,New Tests,11
2020-02-28,Interior,Total Tests,72
2020-02-28,Interior,Positivity,0
2020-02-28,Interior,Turn Around,95.3
2020-02-28,Northern,New Tests,0
2020-02-28,Northern,Total Tests,0
2020-02-28,Northern,Positivity,0
2020-02-28,Northern,Turn Around,0
2020-02-28,Unknown,New Tests,2
2020-02-28,Unknown,Total Tests,21
2020-02-28,Unknown,Positivity,0
2020-02-28,Unknown,Turn Around,28.8
2020-02-28,Vancouver Coastal,New Tests,44
2020-02-28,Vancouver Coastal,Total Tests,571
2020-02-28,Vancouver Coastal,Positivity,0
2020-02-28,Vancouver Coastal,Turn Around,42.9
2020-02-28,Vancouver Island,New Tests,10
2020-02-28,Vancouver Island,Total Tests,100
2020-02-28,Vancouver Island,Positivity,0
2020-02-28,Vancouver Island,Turn Around,72.8
2020-02-29,BC,New Tests,106
2020-02-29,BC,Total Tests,1780
2020-02-29,BC,Positivity,0.44
2020-02-29,BC,Turn Around,39.1
2020-02-29,Fraser,New Tests,60
2020-02-29,Fraser,Total Tests,950
2020-02-29,Fraser,Positivity,0.53
2020-02-29,Fraser,Turn Around,31.6
2020-02-29,Interior,New Tests,4
2020-02-29,Interior,Total Tests,76
2020-02-29,Interior,Positivity,0
2020-02-29,Interior,Turn Around,68
2020-02-29,Northern,New Tests,5
2020-02-29,Northern,Total Tests,25
2020-02-29,Northern,Positivity,0
2020-02-29,Northern,Turn Around,41.6
2020-02-29,Unknown,New Tests,1
2020-02-29,Unknown,Total Tests,22
2020-02-29,Unknown,Positivity,0
2020-02-29,Unknown,Turn Around,19.4
2020-02-29,Vancouver Coastal,New Tests,23
2020-02-29,Vancouver Coastal,Total Tests,594
2020-02-29,Vancouver Coastal,Positivity,0.46
2020-02-29,Vancouver Coastal,Turn Around,45.6
2020-02-29,Vancouver Island,New Tests,13
2020-02-29,Vancouver Island,Total Tests,113
2020-02-29,Vancouver Island,Positivity,0
2020-02-29,Vancouver Island,Turn Around,54.2
2020-03-01,BC,New Tests,74
2020-03-01,BC,Total Tests,1854
2020-03-01,BC,Positivity,0.54
2020-03-01,BC,Turn Around,31
2020-03-01,Fraser,New Tests,32
2020-03-01,Fraser,Total Tests,982
2020-03-01,Fraser,Positivity,0.5
2020-03-01,Fraser,Turn Around,32.8
2020-03-01,Interior,New Tests,0
2020-03-01,Interior,Total Tests,0
2020-03-01,Interior,Positivity,0
2020-03-01,Interior,Turn Around,0
2020-03-01,Northern,New Tests,0
2020-03-01,Northern,Total Tests,0
2020-03-01,Northern,Positivity,0
2020-03-01,Northern,Turn Around,0
2020-03-01,Unknown,New Tests,4
2020-03-01,Unknown,Total Tests,26
2020-03-01,Unknown,Positivity,0
2020-03-01,Unknown,Turn Around,19
2020-03-01,Vancouver Coastal,New Tests,37
2020-03-01,Vancouver Coastal,Total Tests,631
2020-03-01,Vancouver Coastal,Positivity,0.4
2020-03-01,Vancouver Coastal,Turn Around,31.4
2020-03-01,Vancouver Island,New Tests,1
2020-03-01,Vancouver Island,Total Tests,114
2020-03-01,Vancouver Island,Positivity,0
2020-03-01,Vancouver Island,Turn Around,8
2020-03-02,BC,New Tests,200
2020-03-02,BC,Total Tests,2054
2020-03-02,BC,Positivity,0.69
2020-03-02,BC,Turn Around,49.5
2020-03-02,Fraser,New Tests,107
2020-03-02,Fraser,Total Tests,1089
2020-03-02,Fraser,Positivity,0.85
2020-03-02,Fraser,Turn Around,54.2
2020-03-02,Interior,New Tests,0
2020-03-02,Interior,Total Tests,0
2020-03-02,Interior,Positivity,0
2020-03-02,Interior,Turn Around,0
2020-03-02,Northern,New Tests,0
2020-03-02,Northern,Total Tests,0
2020-03-02,Northern,Positivity,0
2020-03-02,Northern,Turn Around,0
2020-03-02,Unknown,New Tests,4
2020-03-02,Unknown,Total Tests,30
2020-03-02,Unknown,Positivity,0
2020-03-02,Unknown,Turn Around,22.3
2020-03-02,Vancouver Coastal,New Tests,80
2020-03-02,Vancouver Coastal,Total Tests,711
2020-03-02,Vancouver Coastal,Positivity,0.32
2020-03-02,Vancouver Coastal,Turn Around,43.2
2020-03-02,Vancouver Island,New Tests,9
2020-03-02,Vancouver Island,Total Tests,123
2020-03-02,Vancouver Island,Positivity,0
2020-03-02,Vancouver Island,Turn Around,61.3
2020-03-03,BC,New Tests,335
2020-03-03,BC,Total Tests,2389
2020-03-03,BC,Positivity,0.71
2020-03-03,BC,Turn Around,48.8
2020-03-03,Fraser,New Tests,125
2020-03-03,Fraser,Total Tests,1214
2020-03-03,Fraser,Positivity,0.73
2020-03-03,Fraser,Turn Around,38.1
2020-03-03,Interior,New Tests,67
2020-03-03,Interior,Total Tests,143
2020-03-03,Interior,Positivity,0
2020-03-03,Interior,Turn Around,75
2020-03-03,Northern,New Tests,10
2020-03-03,Northern,Total Tests,35
2020-03-03,Northern,Positivity,0
2020-03-03,Northern,Turn Around,77.6
2020-03-03,Unknown,New Tests,13
2020-03-03,Unknown,Total Tests,43
2020-03-03,Unknown,Positivity,0
2020-03-03,Unknown,Turn Around,20.8
2020-03-03,Vancouver Coastal,New Tests,94
2020-03-03,Vancouver Coastal,Total Tests,805
2020-03-03,Vancouver Coastal,Positivity,0.78
2020-03-03,Vancouver Coastal,Turn Around,44.4
2020-03-03,Vancouver Island,New Tests,26
2020-03-03,Vancouver Island,Total Tests,149
2020-03-03,Vancouver Island,Positivity,0
2020-03-03,Vancouver Island,Turn Around,52
2020-03-04,BC,New Tests,290
2020-03-04,BC,Total Tests,2679
2020-03-04,BC,Positivity,0.7
2020-03-04,BC,Turn Around,50.9
2020-03-04,Fraser,New Tests,96
2020-03-04,Fraser,Total Tests,1310
2020-03-04,Fraser,Positivity,0.88
2020-03-04,Fraser,Turn Around,51.7
2020-03-04,Interior,New Tests,17
2020-03-04,Interior,Total Tests,160
2020-03-04,Interior,Positivity,0
2020-03-04,Interior,Turn Around,57.5
2020-03-04,Northern,New Tests,12
2020-03-04,Northern,Total Tests,47
2020-03-04,Northern,Positivity,0
2020-03-04,Northern,Turn Around,94
2020-03-04,Unknown,New Tests,9
2020-03-04,Unknown,Total Tests,52
2020-03-04,Unknown,Positivity,0
2020-03-04,Unknown,Turn Around,30.9
2020-03-04,Vancouver Coastal,New Tests,138
2020-03-04,Vancouver Coastal,Total Tests,943
2020-03-04,Vancouver Coastal,Positivity,0.64
2020-03-04,Vancouver Coastal,Turn Around,48.8
2020-03-04,Vancouver Island,New Tests,18
2020-03-04,Vancouver Island,Total Tests,167
2020-03-04,Vancouver Island,Positivity,0
2020-03-04,Vancouver Island,Turn Around,37.4
2020-03-05,BC,New Tests,308
2020-03-05,BC,Total Tests,2987
2020-03-05,BC,Positivity,1.23
2020-03-05,BC,Turn Around,44.8
2020-03-05,Fraser,New Tests,113
2020-03-05,Fraser,Total Tests,1423
2020-03-05,Fraser,Positivity,1.14
2020-03-05,Fraser,Turn Around,41.3
2020-03-05,Interior,New Tests,27
2020-03-05,Interior,Total Tests,187
2020-03-05,Interior,Positivity,0
2020-03-05,Interior,Turn Around,64
2020-03-05,Northern,New Tests,11
2020-03-05,Northern,Total Tests,58
2020-03-05,Northern,Positivity,0
2020-03-05,Northern,Turn Around,116
2020-03-05,Unknown,New Tests,11
2020-03-05,Unknown,Total Tests,63
2020-03-05,Unknown,Positivity,0
2020-03-05,Unknown,Turn Around,18.7
2020-03-05,Vancouver Coastal,New Tests,93
2020-03-05,Vancouver Coastal,Total Tests,1036
2020-03-05,Vancouver Coastal,Positivity,1.96
2020-03-05,Vancouver Coastal,Turn Around,35.2
2020-03-05,Vancouver Island,New Tests,53
2020-03-05,Vancouver Island,Total Tests,220
2020-03-05,Vancouver Island,Positivity,0
2020-03-05,Vancouver Island,Turn Around,51
2020-03-06,BC,New Tests,809
2020-03-06,BC,Total Tests,3796
2020-03-06,BC,Positivity,1.13
2020-03-06,BC,Turn Around,50.1
2020-03-06,Fraser,New Tests,349
2020-03-06,Fraser,Total Tests,1772
2020-03-06,Fraser,Positivity,0.91
2020-03-06,Fraser,Turn Around,51.5
2020-03-06,Interior,New Tests,60
2020-03-06,Interior,Total Tests,247
2020-03-06,Interior,Positivity,0
2020-03-06,Interior,Turn Around,56.8
2020-03-06,Northern,New Tests,21
2020-03-06,Northern,Total Tests,79
2020-03-06,Northern,Positivity,0
2020-03-06,Northern,Turn Around,68.6
2020-03-06,Unknown,New Tests,19
2020-03-06,Unknown,Total Tests,82
2020-03-06,Unknown,Positivity,0
2020-03-06,Unknown,Turn Around,22.2
2020-03-06,Vancouver Coastal,New Tests,279
2020-03-06,Vancouver Coastal,Total Tests,1315
2020-03-06,Vancouver Coastal,Positivity,2.02
2020-03-06,Vancouver Coastal,Turn Around,48.1
2020-03-06,Vancouver Island,New Tests,81
2020-03-06,Vancouver Island,Total Tests,301
2020-03-06,Vancouver Island,Positivity,0
2020-03-06,Vancouver Island,Turn Around,48
2020-03-07,BC,New Tests,505
2020-03-07,BC,Total Tests,4301
2020-03-07,BC,Positivity,1.19
2020-03-07,BC,Turn Around,47.5
2020-03-07,Fraser,New Tests,212
2020-03-07,Fraser,Total Tests,1984
2020-03-07,Fraser,Positivity,1.26
2020-03-07,Fraser,Turn Around,45.4
2020-03-07,Interior,New Tests,77
2020-03-07,Interior,Total Tests,324
2020-03-07,Interior,Positivity,0
2020-03-07,Interior,Turn Around,79.7
2020-03-07,Northern,New Tests,5
2020-03-07,Northern,Total Tests,84
2020-03-07,Northern,Positivity,0
2020-03-07,Northern,Turn Around,60.8
2020-03-07,Unknown,New Tests,28
2020-03-07,Unknown,Total Tests,110
2020-03-07,Unknown,Positivity,0
2020-03-07,Unknown,Turn Around,18.7
2020-03-07,Vancouver Coastal,New Tests,162
2020-03-07,Vancouver Coastal,Total Tests,1477
2020-03-07,Vancouver Coastal,Positivity,1.81
2020-03-07,Vancouver Coastal,Turn Around,40.9
2020-03-07,Vancouver Island,New Tests,21
2020-03-07,Vancouver Island,Total Tests,322
2020-03-07,Vancouver Island,Positivity,0
2020-03-07,Vancouver Island,Turn Around,36.2
2020-03-08,BC,New Tests,438
2020-03-08,BC,Total Tests,4739
2020-03-08,BC,Positivity,1.14
2020-03-08,BC,Turn Around,48.9
2020-03-08,Fraser,New Tests,195
2020-03-08,Fraser,Total Tests,2179
